"","Longitude","Latitude","Time","Yield","Block","Sample","Balanced","Rectangle","Square"
"10525",1844.04078063081,876.858257353076,"10/20/2019 1:57:40 AM",20.15982923,7,1,0,0,1
"10526",1927.65352048192,1152.76267709434,"10/20/2019 2:23:03 AM",48.95206847,8,3,1,1,1
"10527",1641.45193553982,926.46375753794,"10/19/2019 10:38:35 PM",2.00808618,3,3,0,0,1
"10528",629.145472209893,1077.52703383078,"10/19/2019 5:43:20 PM",23.16587742,0,0,0,0,0
"10529",1527.8458185883,656.55971031716,"10/19/2019 9:50:16 PM",36.74628643,0,0,0,0,0
"10530",1336.45041581247,1187.59699312905,"10/19/2019 11:50:39 PM",38.21756618,0,0,0,0,0
"10531",1600.30179021794,849.393498176173,"10/19/2019 10:44:33 PM",61.63620514,2,4,0,0,1
"10532",1686.54749521297,819.014756050735,"10/19/2019 10:56:33 PM",45.89793023,4,2,0,0,0
"10533",1523.8519082924,1272.52638056658,"10/19/2019 11:14:41 PM",36.93704468,1,3,0,0,0
"10534",1828.6326052597,984.650412069737,"10/20/2019 1:51:11 AM",50.95214756,6,4,0,0,1
"10535",1560.12366134916,1057.0983855391,"10/19/2019 10:26:35 PM",14.00094197,2,0,0,1,1
"10536",1622.02954854742,1335.77880613692,"10/20/2019 12:25:30 AM",48.18611175,0,0,0,0,0
"10537",1886.59583610952,937.757293683179,"10/20/2019 2:11:42 AM",31.99076505,7,4,0,0,1
"10538",1326.91928051499,924.467923502634,"10/19/2019 8:40:22 PM",41.49859729,0,0,0,0,0
"10539",832.797335441826,1059.98607300323,"10/19/2019 5:59:38 PM",45.5188678,0,0,0,0,0
"10540",1557.97319073128,733.012337271797,"10/19/2019 10:23:48 PM",42.26377595,2,1,0,0,0
"10541",1157.82838897195,756.315652788307,"10/19/2019 7:00:56 PM",6.572889,0,0,0,0,0
"10542",968.312066366296,972.925754261494,"10/19/2019 6:24:38 PM",14.65785141,0,0,0,0,0
"10543",1173.62635648273,1025.57832534245,"10/19/2019 8:46:04 PM",47.59922363,0,0,0,0,0
"10544",1624.14141890439,1311.67261720217,"10/20/2019 12:25:42 AM",44.46880999,0,0,0,0,0
"10545",1543.23377855503,770.155943302768,"10/19/2019 10:21:53 PM",41.86744097,1,4,0,0,0
"10546",1457.40143768116,1111.39163971181,"10/19/2019 9:11:54 PM",42.58057113,0,0,0,0,0
"10547",1177.88284520572,775.023566554043,"10/19/2019 8:23:13 PM",44.27031362,0,0,0,0,0
"10548",1951.50077087064,851.51180342993,"10/19/2019 9:39:26 PM",35.74177938,0,0,0,0,0
"10549",1027.29441153128,1283.40993585665,"10/19/2019 5:18:44 PM",22.53922906,0,0,0,0,0
"10550",1352.21175202445,1125.59915850621,"10/19/2019 11:48:29 PM",24.19513402,0,0,0,0,0
"10551",1810.31496767241,644.911962051552,"10/19/2019 9:47:42 PM",10.83996166,0,0,0,0,0
"10552",1158.79408561301,685.349938912461,"10/19/2019 7:00:19 PM",39.0772869,0,0,0,0,0
"10553",1309.97450813864,804.306828012291,"10/19/2019 8:01:43 PM",1.47051779,0,0,0,0,0
"10554",1405.85574877978,910.071802322151,"10/19/2019 9:16:11 PM",41.31065047,0,0,0,0,0
"10555",1411.85970406296,935.079083991745,"10/19/2019 8:39:09 PM",49.77778625,0,0,0,0,0
"10556",1371.02746229722,1272.53921069539,"10/19/2019 11:45:32 PM",0,0,0,0,0,0
"10557",1227.33349359378,1059.49571729951,"10/19/2019 9:03:12 PM",8.11455579,0,0,0,0,0
"10558",1637.11009972311,1329.32346937991,"10/19/2019 5:04:16 PM",40.9641023,0,0,0,0,0
"10559",1200.92324990264,1198.9690465388,"10/19/2019 8:55:45 PM",37.32534368,0,0,0,0,0
"10560",1706.91339960384,655.432712210395,"10/19/2019 9:48:57 PM",48.284454,0,0,0,0,0
"10561",1143.78513558662,1058.15330423708,"10/19/2019 7:12:33 PM",24.49468983,0,0,0,0,0
"10562",1741.0608624953,1112.55767487136,"10/20/2019 1:11:25 AM",41.33935133,5,2,0,1,1
"10563",1272.45698191612,1409.98622243212,"10/19/2019 4:44:39 PM",44.479947255,0,0,0,0,0
"10564",1037.28509730799,1324.78528650944,"10/19/2019 5:21:37 PM",30.67314051,0,0,0,0,0
"10565",1699.43549165481,964.361792026009,"10/20/2019 12:54:58 AM",45.46549616,4,3,0,0,1
"10566",1455.35869523307,868.406158588306,"10/19/2019 9:58:58 PM",46.54217348,0,0,0,0,0
"10567",754.845774133594,1047.86722161338,"10/19/2019 6:02:51 PM",41.3513581,0,0,0,0,0
"10568",735.577242295263,1026.71181607954,"10/19/2019 6:08:33 PM",38.926732,0,0,0,0,0
"10569",1081.3722104222,992.617109830734,"10/19/2019 6:25:42 PM",53.9876501,0,0,0,0,0
"10570",1556.21478765994,915.967447169253,"10/19/2019 10:25:23 PM",45.76678617,2,1,0,0,1
"10571",1379.46059256756,906.99990036541,"10/19/2019 9:16:23 PM",18.97917129,0,0,0,0,0
"10572",1455.62182603464,849.448460184717,"10/19/2019 9:59:07 PM",37.53956697,0,0,0,0,0
"10573",1202.39477195343,1071.82716040998,"10/19/2019 8:54:42 PM",34.99507684,0,0,0,0,0
"10574",1784.15786583133,1120.50405657639,"10/20/2019 1:30:40 AM",41.85883132,6,1,0,1,1
"10575",862.293061154321,1029.39710388479,"10/19/2019 6:07:44 PM",45.69705587,0,0,0,0,0
"10576",1173.32434156521,1047.10209812027,"10/19/2019 8:46:16 PM",47.20091563,0,0,0,0,0
"10577",1508.99964309306,1385.18236649672,"10/19/2019 5:00:09 PM",0,0,0,0,0,0
"10578",1026.299993899,1035.58635869987,"10/19/2019 5:16:30 PM",32.19372359,0,0,0,0,0
"10579",1302.51829528057,1409.55918846151,"10/19/2019 4:44:52 PM",43.89616275,0,0,0,0,0
"10580",1155.95940922471,830.786882619327,"10/19/2019 7:01:42 PM",7.64698606,0,0,0,0,0
"10581",704.080308558984,1025.80134846941,"10/19/2019 6:08:45 PM",26.9796061,0,0,0,0,0
"10582",1113.73398514752,751.263458842934,"10/19/2019 6:44:31 PM",32.38957113,0,0,0,0,0
"10583",973.240253033096,1083.25923084301,"10/19/2019 5:45:43 PM",32.60202358,0,0,0,0,0
"10584",1800.39928873397,931.065859934907,"10/20/2019 1:34:28 AM",35.6368818,6,2,0,0,1
"10585",1600.25848749388,825.617387987387,"10/19/2019 10:44:45 PM",33.45612387,2,4,0,0,0
"10586",1704.37620938943,821.988456340092,"10/19/2019 10:58:53 PM",39.29075699,4,3,0,0,0
"10587",1769.50704763155,1155.65697544041,"10/20/2019 1:23:13 AM",37.8545017,5,4,1,1,1
"10588",1310.06310209313,778.886169807312,"10/19/2019 8:01:55 PM",0,0,0,0,0,0
"10589",1567.86092167721,1203.01876402407,"10/19/2019 10:30:54 PM",11.9475895,2,2,0,0,0
"10590",1758.66521970776,761.462210768844,"10/19/2019 10:58:16 PM",0,0,0,0,0,0
"10591",1884.24599627576,1179.12310863166,"10/20/2019 2:09:32 AM",0,7,4,1,1,1
"10592",1112.39204013713,1251.7740340343,"10/19/2019 6:51:37 PM",42.58214309,0,0,0,0,0
"10593",1511.58488665835,1385.13459265879,"10/19/2019 5:00:10 PM",0,0,0,0,0,0
"10594",1682.84609978498,1203.23850153862,"10/20/2019 12:51:37 AM",21.77783438,4,2,0,0,0
"10595",1771.15255410157,979.901449278885,"10/20/2019 1:24:59 AM",24.90115776,5,4,0,0,1
"10596",1592.99168082735,646.110067976435,"10/19/2019 9:46:22 PM",39.35425247,0,0,0,0,0
"10597",1626.11052547815,1350.74561224223,"10/19/2019 5:04:28 PM",40.54317886,0,0,0,0,0
"10598",1456.00381858777,824.114060298237,"10/19/2019 9:59:19 PM",40.98969581,0,0,0,0,0
"10599",1461.61385037058,1002.85301862266,"10/19/2019 8:31:54 PM",22.68421287,0,0,0,0,0
"10600",1200.7592074439,1223.49151235729,"10/19/2019 8:55:57 PM",12.58640747,0,0,0,0,0
"10601",1930.20175783748,887.584147466036,"10/20/2019 2:20:41 AM",45.96892397,8,3,0,0,1
"10602",672.885721107452,968.581229399255,"10/19/2019 5:37:01 PM",35.59112648,0,0,0,0,0
"10603",1472.43281336652,687.515829541427,"10/19/2019 10:01:11 PM",35.83141179,0,0,0,0,0
"10604",1515.03879309416,1022.81938632498,"10/19/2019 8:42:05 PM",31.84529919,1,2,0,0,1
"10605",1159.9105689387,1327.57076669082,"10/19/2019 7:26:41 PM",7.51747021,0,0,0,0,0
"10606",1143.68936125521,1080.03925137624,"10/19/2019 7:12:45 PM",23.66560207,0,0,0,0,0
"10607",1119.7684295474,1412.37530139426,"10/19/2019 4:41:26 PM",43.063803,0,0,0,0,0
"10608",1740.65279986527,1157.43367563606,"10/20/2019 1:10:58 AM",31.9357504,5,2,1,1,1
"10609",1112.08969376447,1274.85465889423,"10/19/2019 6:51:49 PM",55.49837431,0,0,0,0,0
"10610",1107.33113561842,992.672182450056,"10/19/2019 6:25:54 PM",5.46115846,0,0,0,0,0
"10611",1943.09350698664,885.766523979603,"10/20/2019 2:35:27 AM",29.94952318,8,4,0,0,1
"10612",1041.39245648236,1016.55379251086,"10/19/2019 5:33:14 PM",34.57085807,0,0,0,0,0
"10613",1051.47748034084,992.047694341901,"10/19/2019 6:25:29 PM",50.11622901,0,0,0,0,0
"10614",1294.85940082937,928.317869133134,"10/19/2019 8:00:35 PM",45.56520494,0,0,0,0,0
"10615",1001.0863849766,1084.06618847032,"10/19/2019 5:45:55 PM",17.52620059,0,0,0,0,0
"10616",1748.16734332179,812.491726243016,"10/20/2019 1:14:46 AM",8.20865102,5,0,0,0,0
"10617",1769.58161240664,1138.98545423908,"10/20/2019 1:23:25 AM",35.51896658,5,4,1,1,1
"10618",1739.87721672215,785.91102540811,"10/19/2019 10:58:28 PM",13.15999873,0,0,0,0,0
"10619",1884.45698697065,1157.49770584955,"10/20/2019 2:09:44 AM",38.8125249,7,4,1,1,1
"10620",1084.93894730079,1052.61330843052,"10/19/2019 6:37:31 PM",47.20849548,0,0,0,0,0
"10621",644.70774822368,968.640172583288,"10/19/2019 5:37:13 PM",34.76822506,0,0,0,0,0
"10622",1626.5378754752,1062.0358459797,"10/20/2019 12:27:53 AM",32.90069249,3,2,0,1,1
"10623",1128.89747759404,700.984922654209,"10/19/2019 6:46:42 PM",10.4878133,0,0,0,0,0
"10624",1526.4995644962,1045.08675008698,"10/19/2019 8:42:17 PM",32.46643883,1,3,0,0,1
"10625",1537.39607475758,1351.1742824001,"10/19/2019 11:10:52 PM",32.93828661,1,4,0,0,0
"10626",1095.17420541604,1412.7452168756,"10/19/2019 4:41:38 PM",25.8890942,0,0,0,0,0
"10627",1887.42389173439,857.744962181415,"10/20/2019 2:12:24 AM",52.15064365,7,4,0,0,1
"10628",1350.7802188417,1226.0432103675,"10/19/2019 11:49:21 PM",20.79957859,0,0,0,0,0
"10629",593.386480722738,1070.77537251238,"10/19/2019 5:40:21 PM",0,0,0,0,0,0
"10630",1955.34544144945,940.457731988017,"10/20/2019 2:29:25 AM",48.49412998,9,1,0,0,0
"10631",1396.68726470582,672.053030662495,"10/19/2019 9:30:47 PM",22.24563155,0,0,0,0,0
"10632",1025.93423988505,1055.7285607661,"10/19/2019 5:16:42 PM",10.53844114,0,0,0,0,0
"10633",1472.02696003977,712.28236216543,"10/19/2019 10:01:23 PM",10.47224592,0,0,0,0,0
"10634",1041.62034852468,1000.87015023041,"10/19/2019 5:33:26 PM",38.22516838,0,0,0,0,0
"10635",1944.14095737292,865.284760004874,"10/20/2019 2:35:39 AM",30.9828751,8,4,0,0,1
"10636",1778.95757463038,662.722875828135,"10/20/2019 1:42:17 AM",13.18306866,0,0,0,0,0
"10637",1470.89103478249,804.026709675344,"10/19/2019 10:02:57 PM",42.68283514,0,0,0,0,0
"10638",1710.10631848171,644.976987553021,"10/19/2019 9:47:05 PM",41.13461089,0,0,0,0,0
"10639",1582.38393032003,1177.02990679265,"10/19/2019 11:08:33 PM",33.00658522,2,3,1,1,1
"10640",1555.42649994923,656.503200060258,"10/19/2019 9:50:04 PM",32.09736573,0,0,0,0,0
"10641",1165.10351359875,808.445994401131,"10/19/2019 8:23:49 PM",0,0,0,0,0,0
"10642",1728.12304569323,968.915125363862,"10/20/2019 1:06:31 AM",50.97039609,5,1,0,0,1
"10643",1226.6795621493,1114.56906173492,"10/19/2019 9:03:48 PM",0,0,0,0,0,0
"10644",1141.47373804739,1252.65796063375,"10/19/2019 7:14:16 PM",0,0,0,0,0,0
"10645",1199.63123571764,1275.07243856573,"10/19/2019 8:56:53 PM",34.06899159,0,0,0,0,0
"10646",1084.4469302924,1075.97007049748,"10/19/2019 6:37:43 PM",46.22442289,0,0,0,0,0
"10647",1527.6842062674,893.544376105409,"10/19/2019 10:18:05 PM",29.75709597,1,3,0,0,1
"10648",1552.25622667794,1323.53634304961,"10/19/2019 10:28:46 PM",43.15941966,2,1,0,0,0
"10649",1425.72356094403,692.709796774222,"10/19/2019 9:55:21 PM",12.31635833,0,0,0,0,0
"10650",1344.26034276028,1256.51416977916,"10/19/2019 11:50:03 PM",0,0,0,0,0,0
"10651",1068.27266335387,1288.86444482594,"10/19/2019 6:32:29 PM",34.37345873,0,0,0,0,0
"10652",804.322649958977,1059.09617468454,"10/19/2019 5:59:26 PM",44.61574282,0,0,0,0,0
"10653",1558.19025705099,707.972653294484,"10/19/2019 10:23:36 PM",51.5258348,2,1,0,0,0
"10654",1158.21502111219,733.405553999633,"10/19/2019 7:00:44 PM",0,0,0,0,0,0
"10655",1954.4302280114,961.654607867152,"10/20/2019 2:29:37 AM",46.41077882,9,1,0,0,0
"10656",1600.53045556978,783.589459957974,"10/19/2019 10:45:04 PM",9.87256264,2,4,0,0,0
"10657",1368.32392930729,779.087660414341,"10/19/2019 9:24:27 PM",47.74062242,0,0,0,0,0
"10658",1881.56773997048,805.367253099211,"10/19/2019 9:36:53 PM",54.87655448,0,0,0,0,0
"10659",1586.92453840308,716.565640635687,"10/19/2019 10:36:03 PM",48.65373429,2,3,0,0,0
"10660",1654.82878916802,1355.56103816271,"10/19/2019 4:52:18 PM",32.13574156,0,0,0,0,0
"10661",1352.34143953158,1102.10460431631,"10/19/2019 11:48:17 PM",48.22827327,0,0,0,0,0
"10662",1771.30897443733,964.839751580467,"10/20/2019 1:25:08 AM",31.77246681,5,4,0,0,1
"10663",1423.19553901482,1283.57728761068,"10/19/2019 11:33:31 PM",40.65699574,0,0,0,0,0
"10664",1275.72645392005,1409.98362362379,"10/19/2019 4:44:40 PM",50.19430071,0,0,0,0,0
"10665",595.58359165166,1065.96952436218,"10/19/2019 5:40:33 PM",12.39618153,0,0,0,0,0
"10666",1250.11622638151,661.259350624127,"10/19/2019 8:11:00 PM",42.90358859,0,0,0,0,0
"10667",1141.12355976437,1276.53039261118,"10/19/2019 7:14:28 PM",7.62018397,0,0,0,0,0
"10668",1354.18865745634,689.256256997443,"10/19/2019 9:20:41 PM",16.84090586,0,0,0,0,0
"10669",1553.62269519328,1185.26138328709,"10/19/2019 10:27:36 PM",15.72520698,2,1,1,1,1
"10670",1382.6094353475,799.531987759127,"10/19/2019 9:27:12 PM",22.35545919,0,0,0,0,0
"10671",1576.37219140127,1399.15488999629,"10/19/2019 4:53:26 PM",0,0,0,0,0,0
"10672",1335.92448554044,1234.07872566776,"10/19/2019 11:50:15 PM",0,0,0,0,0,0
"10673",1458.8153408354,1385.96123487755,"10/19/2019 4:59:50 PM",10.470059515,0,0,0,0,0
"10674",1562.5988580233,635.660315037506,"10/19/2019 9:44:20 PM",12.14594297,0,0,0,0,0
"10675",1826.87199283956,1162.80391949515,"10/20/2019 1:49:26 AM",0.3039874,6,4,1,1,1
"10676",1318.1965602264,1303.91563994279,"10/19/2019 5:24:58 PM",0,0,0,0,0,0
"10677",1382.55166146723,822.416651402874,"10/19/2019 9:27:24 PM",39.32716626,0,0,0,0,0
"10678",1611.52782077519,1136.43829033017,"10/20/2019 12:22:43 AM",51.55879254,3,1,1,1,1
"10679",1641.11247195069,1035.28072734169,"10/20/2019 12:29:48 AM",27.78513966,3,3,0,1,1
"10680",1688.19830460581,667.404703228357,"10/20/2019 1:37:22 AM",13.70423678,4,2,0,0,0
"10681",1586.64903536032,741.327196829223,"10/19/2019 10:36:15 PM",48.30875971,2,3,0,0,0
"10682",1258.01313426448,1349.36639717946,"10/20/2019 12:10:55 AM",42.4464456,0,0,0,0,0
"10683",1054.95705882072,1344.19606292256,"10/19/2019 5:21:01 PM",33.86657637,0,0,0,0,0
"10684",1355.58914979938,1334.13903929705,"10/20/2019 12:08:33 AM",15.91528287,0,0,0,0,0
"10685",1827.09524530733,1142.0167706283,"10/20/2019 1:49:38 AM",49.13051297,6,4,1,1,1
"10686",1368.55259459162,755.240221220455,"10/19/2019 9:24:39 PM",48.00441817,0,0,0,0,0
"10687",1583.21452665779,1096.40326124086,"10/19/2019 11:07:47 PM",0,2,3,0,1,1
"10688",1465.79986247927,1331.49787526445,"10/19/2019 11:25:14 PM",38.80066285,0,0,0,0,0
"10689",1600.89609911699,756.744323023176,"10/19/2019 10:45:16 PM",42.74022668,2,4,0,0,0
"10690",1583.64512438685,1062.29970799687,"10/19/2019 11:07:23 PM",0,2,3,0,1,1
"10691",1553.39623921222,1209.00509132374,"10/19/2019 10:27:48 PM",17.27273415,2,1,0,0,0
"10692",1539.70990207045,1067.63390030252,"10/19/2019 8:42:29 PM",27.25748817,1,4,0,0,1
"10693",1112.11366493575,1276.76893003763,"10/19/2019 6:51:50 PM",34.42716995,0,0,0,0,0
"10694",1560.77521285082,1395.09223082143,"10/19/2019 4:53:38 PM",17.00410402,0,0,0,0,0
"10695",1112.86870232608,1205.46890987328,"10/19/2019 6:51:13 PM",46.69800956,0,0,0,0,0
"10696",1654.82045997411,1114.29312587491,"10/20/2019 12:34:28 AM",36.18349327,3,4,0,1,1
"10697",1053.79561632726,992.02015803224,"10/19/2019 6:25:30 PM",47.97906508,0,0,0,0,0
"10698",1437.22907134174,1314.54070631254,"10/19/2019 11:31:47 PM",24.13051653,0,0,0,0,0
"10699",1038.46200563078,1262.91451703503,"10/19/2019 5:30:52 PM",36.13415059,0,0,0,0,0
"10700",1676.60302866952,1344.65068789885,"10/19/2019 4:48:58 PM",36.02894583,0,0,0,0,0
"10701",624.502461714497,1004.34669222656,"10/19/2019 5:53:19 PM",0.0007671,0,0,0,0,0
"10702",1500.71904324253,747.840805724843,"10/19/2019 10:10:36 PM",34.55490865,1,1,0,0,0
"10703",1351.85556480418,1280.11123203906,"10/19/2019 11:45:20 PM",0,0,0,0,0,0
"10704",1817.50590193122,751.858238402825,"10/20/2019 1:43:55 AM",32.49590853,0,0,0,0,0
"10705",1790.35436450696,1218.85225314932,"10/20/2019 12:57:59 AM",30.94787257,0,0,0,0,0
"10706",1886.37026383877,960.588432933961,"10/20/2019 2:11:30 AM",36.53775919,7,4,0,0,1
"10707",1631.45473194014,864.99740750214,"10/19/2019 10:39:51 PM",15.8853925,3,2,0,0,1
"10708",1841.99439182135,1092.90935698296,"10/20/2019 2:00:11 AM",38.47508041,7,1,0,1,1
"10709",1537.72913074872,1325.54151720079,"10/19/2019 11:11:05 PM",26.77184052,1,4,0,0,0
"10710",1718.54981229582,665.40196206953,"10/20/2019 1:37:09 AM",32.35441177,4,4,0,0,0
"10711",1010.96903450459,1079.84793482734,"10/19/2019 5:13:57 PM",28.78463277,0,0,0,0,0
"10712",1350.58557715272,1252.29515547031,"10/19/2019 11:49:33 PM",0,0,0,0,0,0
"10713",1886.38020580868,962.484457125832,"10/20/2019 2:11:29 AM",37.9890335,7,4,0,0,1
"10714",1740.6997480559,1153.98422759919,"10/20/2019 1:11:01 AM",46.30966916,5,2,1,1,1
"10715",1841.73280753677,1115.76338787612,"10/20/2019 2:00:23 AM",39.29783288,7,1,0,1,1
"10716",1351.08079774034,1201.04267439713,"10/19/2019 11:49:08 PM",50.02031638,0,0,0,0,0
"10717",1712.00059504185,1146.67715273951,"10/20/2019 1:02:54 AM",46.23164019,4,4,1,1,1
"10718",1769.30113836715,1173.74412836381,"10/20/2019 1:23:01 AM",41.3504154,5,4,1,1,1
"10719",1233.99699617708,1316.06400905143,"10/19/2019 9:06:23 PM",135.84991021,0,0,0,0,0
"10720",1032.51525964332,1334.97265693785,"10/19/2019 5:21:13 PM",24.54966973,0,0,0,0,0
"10721",1143.25235645718,1117.79396442832,"10/19/2019 7:13:06 PM",24.48304901,0,0,0,0,0
"10722",1412.51731097643,768.421929927371,"10/19/2019 9:52:00 PM",43.45440853,0,0,0,0,0
"10723",1281.09798930937,873.999314323172,"10/19/2019 7:06:23 PM",41.60186786,0,0,0,0,0
"10724",1523.6205917939,1297.12260831652,"10/19/2019 11:14:53 PM",41.92521965,1,3,0,0,0
"10725",1436.99333620058,1336.91434471311,"10/19/2019 11:31:59 PM",18.41835285,0,0,0,0,0
"10726",1382.00452276288,1325.53753641268,"10/20/2019 12:08:45 AM",15.45623173,0,0,0,0,0
"10727",1115.03395294047,653.640938694467,"10/19/2019 6:45:22 PM",38.69694071,0,0,0,0,0
"10728",1740.89958165152,1134.67939474744,"10/20/2019 1:11:13 AM",43.56165125,5,2,1,1,1
"10729",1456.04347602422,821.977397515184,"10/19/2019 9:59:20 PM",43.81205821,0,0,0,0,0
"10730",1988.79575055977,872.694413809624,"10/19/2019 9:38:04 PM",53.99912297,0,0,0,0,0
"10731",977.909554304946,1000.8286805711,"10/19/2019 6:17:13 PM",52.22885069,0,0,0,0,0
"10732",1886.9397177903,903.444287547189,"10/20/2019 2:12:00 AM",43.087887,7,4,0,0,1
"10733",1702.95429024412,1216.40319572565,"10/19/2019 4:50:53 PM",0,0,0,0,0,0
"10734",1604.54502308047,624.749522456264,"10/19/2019 9:32:18 PM",40.569599,0,0,0,0,0
"10735",1310.59267773125,757.312632592823,"10/19/2019 8:02:06 PM",35.15874351,0,0,0,0,0
"10736",1367.12084047541,881.735059373714,"10/19/2019 9:23:17 PM",47.92465924,0,0,0,0,0
"10737",1360.74538712635,1069.39556118297,"10/19/2019 8:43:55 PM",44.24406959,0,0,0,0,0
"10738",1953.21719719863,1148.78086041005,"10/20/2019 2:31:22 AM",49.47981628,9,1,1,0,0
"10739",1368.56540869817,753.248428177537,"10/19/2019 9:24:40 PM",48.35342461,0,0,0,0,0
"10740",1452.96378520124,1168.08160153211,"10/19/2019 11:28:37 PM",31.76684944,0,0,0,0,0
"10741",1382.78330942087,672.713791510286,"10/19/2019 9:26:04 PM",32.02210101,0,0,0,0,0
"10742",1140.88616793775,840.028355563458,"10/19/2019 6:57:36 PM",3.81246481,0,0,0,0,0
"10743",1714.03527530376,802.049735557422,"10/19/2019 10:58:41 PM",30.35454829,4,4,0,0,0
"10744",1627.19238848027,1005.08932060067,"10/20/2019 12:28:26 AM",12.89815193,3,2,0,1,1
"10745",1500.41117356459,771.359910359679,"10/19/2019 10:10:48 PM",45.6688431,1,1,0,0,0
"10746",1813.62984132642,1047.45564667105,"10/20/2019 1:46:54 AM",36.02407476,6,3,0,1,1
"10747",1024.39610669066,1199.72963522263,"10/19/2019 5:17:57 PM",9.43089065,0,0,0,0,0
"10748",1112.57994334437,1228.57696045489,"10/19/2019 6:51:25 PM",40.50537956,0,0,0,0,0
"10749",1214.3841247977,1292.58155016852,"10/19/2019 8:59:03 PM",36.82022261,0,0,0,0,0
"10750",1207.56868355118,736.963852934891,"10/19/2019 8:19:41 PM",43.25420745,0,0,0,0,0
"10751",1982.83918592754,971.180733273885,"10/20/2019 12:45:35 AM",46.77866197,9,3,0,0,0
"10752",1669.74987429619,1053.3901083811,"10/20/2019 12:37:05 AM",35.12930016,4,1,0,1,1
"10753",1843.23978923633,766.573790138629,"10/19/2019 9:35:03 PM",49.42664049,0,0,0,0,0
"10754",1086.34003007705,1366.80428107496,"10/19/2019 5:20:03 PM",11.15955564,0,0,0,0,0
"10755",1369.20721858305,1057.59531262243,"10/19/2019 8:36:35 PM",37.98941211,0,0,0,0,0
"10756",1451.30314406033,1087.92572745217,"10/19/2019 8:43:18 PM",30.91531492,0,0,0,0,0
"10757",863.868863432617,1060.58678478001,"10/19/2019 5:59:51 PM",47.26102613,0,0,0,0,0
"10758",1397.06439676349,824.380465785744,"10/19/2019 9:29:25 PM",42.80135866,0,0,0,0,0
"10759",1627.33345403113,981.989342924246,"10/20/2019 12:28:38 AM",11.38822265,3,2,0,0,1
"10760",1686.75252072466,793.356998056888,"10/19/2019 10:56:45 PM",32.82767948,4,2,0,0,0
"10761",1470.4656289381,847.917043259316,"10/19/2019 10:03:18 PM",48.30892048,0,0,0,0,0
"10762",944.572803888361,1082.80007117846,"10/19/2019 5:45:31 PM",34.30811361,0,0,0,0,0
"10763",1527.83167879932,873.423849217593,"10/19/2019 10:17:55 PM",45.24631275,1,3,0,0,1
"10764",1230.86978868107,1135.9493826158,"10/19/2019 9:04:09 PM",3.38155971,0,0,0,0,0
"10765",1437.81918247509,1251.30064130462,"10/19/2019 11:31:11 PM",0,0,0,0,0,0
"10766",1887.14363862837,880.609167131918,"10/20/2019 2:12:12 AM",20.9963857,7,4,0,0,1
"10767",1397.36077788702,800.25965407514,"10/19/2019 9:29:37 PM",39.52250088,0,0,0,0,0
"10768",1273.94657773986,944.721215677997,"10/19/2019 8:00:23 PM",45.57341224,0,0,0,0,0
"10769",1692.13481620866,1216.2453387455,"10/19/2019 5:02:45 PM",32.10038279,0,0,0,0,0
"10770",1871.80627219795,977.497717471743,"10/20/2019 2:06:46 AM",45.12647143,7,3,0,0,1
"10771",1009.95031393663,1176.28595132337,"10/19/2019 5:13:08 PM",0,0,0,0,0,0
"10772",1111.87925542366,908.323489783267,"10/19/2019 6:43:08 PM",45.79541751,0,0,0,0,0
"10773",1230.86227699342,1136.50276289405,"10/19/2019 9:04:10 PM",16.93263538,0,0,0,0,0
"10774",1644.26617523707,733.306610853363,"10/19/2019 10:50:59 PM",42.93392703,3,3,0,0,0
"10775",1762.44581906311,1231.04243353326,"10/20/2019 12:50:03 AM",12.4436482,0,0,0,0,0
"10776",1134.39125586718,1301.41004615258,"10/19/2019 7:14:41 PM",0,0,0,0,0,0
"10777",1398.31487559641,705.403040095154,"10/19/2019 9:30:23 PM",2.69578225,0,0,0,0,0
"10778",827.237012571375,977.094814841178,"10/19/2019 6:22:56 PM",5.8113712,0,0,0,0,0
"10779",1815.44391942894,858.667926210818,"10/20/2019 1:44:53 AM",73.79301341,6,3,0,0,1
"10780",1357.31220389904,1344.10895265976,"10/20/2019 12:09:31 AM",10.10709144,0,0,0,0,0
"10781",1983.09292715881,992.952885784881,"10/20/2019 12:45:47 AM",49.8230296,9,3,0,0,0
"10782",1771.46031331277,943.020488757126,"10/20/2019 1:25:21 AM",37.22831037,5,4,0,0,1
"10783",1203.60636662646,690.120941334606,"10/19/2019 8:19:16 PM",39.03183756,0,0,0,0,0
"10784",1524.09736449354,1244.92681511968,"10/19/2019 11:14:28 PM",34.99155738,1,3,0,0,0
"10785",1114.23163591693,1094.22697535735,"10/19/2019 6:50:15 PM",38.81778567,0,0,0,0,0
"10786",1129.38341902,679.556697541244,"10/19/2019 6:46:30 PM",43.76976757,0,0,0,0,0
"10787",1731.3572793335,1233.90532500496,"10/20/2019 12:50:15 AM",44.37822202,0,0,0,0,0
"10788",1397.09422255077,695.721539138761,"10/19/2019 9:30:35 PM",34.04772993,0,0,0,0,0
"10789",1583.38508666323,1077.75753042334,"10/19/2019 11:07:35 PM",0,2,3,0,1,1
"10790",1982.67591674535,1027.46351195062,"10/20/2019 12:46:06 AM",44.7929447,9,3,0,0,0
"10791",1368.98153539189,729.331761165287,"10/19/2019 9:24:52 PM",42.38697805,0,0,0,0,0
